code,product_name,ingredient_id,inci_name,is_functional,macro_category,macro_id
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,340,Chamomilla Recutita Flower Extract,1,Hair_Care,8
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,234,Potassium Sorbate,1,Hair_Care,8
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,224,Sodium Hydroxide,1,Hair_Care,8
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,7,Tocopherol,1,Hair_Care,8
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,945,Lecithin,1,Hair_Care,8
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,84,Glyceryl Stearate,1,Hair_Care,8
3245678704332,Gel lavant corps et cheveux aux extraits de calendula et de camomille,597,Ascorbyl Palmitate,1,Hair_Care,8
3245678704400,Eau nettoyante,1,Water,1,Cleaning,3
3245678704400,Eau nettoyante,19,Glycerin,1,Cleaning,3
3245678704400,Eau nettoyante,8,Oil,1,Cleaning,3
3245678704400,Eau nettoyante,90,Fragrance,0,Cleaning,3
3245678704400,Eau nettoyante,3494,Peg-6 Capryliccapric Glycerides,1,Cleaning,3
3245678704400,Eau nettoyante,93,Sodium Benzoate,1,Cleaning,3
3245678704400,Eau nettoyante,50,Citric Acid,1,Cleaning,3
3245678704400,Eau nettoyante,1601,Peg-6,1,Cleaning,3
3245678704400,Eau nettoyante,23,Allantoin,1,Cleaning,3
3245678704400,Eau nettoyante,224,Sodium Hydroxide,1,Cleaning,3
3245678704431,Lait nettoyant,1,Water,1,Cleaning,3
3245678704431,Lait nettoyant,19,Glycerin,1,Cleaning,3
3245678704431,Lait nettoyant,60,C12-15 Alkyl Benzoate,1,Cleaning,3
3245678704431,Lait nettoyant,499,Glyceryl Stearate Se,1,Cleaning,3
3245678704431,Lait nettoyant,66,Cetearyl Alcohol,1,Cleaning,3
3245678704431,Lait nettoyant,161,Cetyl Alcohol,1,Cleaning,3
3245678704431,Lait nettoyant,163,Carbomer,1,Cleaning,3
3245678704431,Lait nettoyant,8,Oil,1,Cleaning,3
3245678704431,Lait nettoyant,90,Fragrance,0,Cleaning,3
3245678704431,Lait nettoyant,93,Sodium Benzoate,1,Cleaning,3
3245678704431,Lait nettoyant,8716,Ceteareth-33,1,Cleaning,3
3245678704431,Lait nettoyant,162,Caprylyl Glycol,1,Cleaning,3
3245678704431,Lait nettoyant,680,Dipropylene Glycol,1,Cleaning,3
3245678704431,Lait nettoyant,30,Glyceryl Caprylate,1,Cleaning,3
3245678704431,Lait nettoyant,224,Sodium Hydroxide,1,Cleaning,3
3245678704431,Lait nettoyant,50,Citric Acid,1,Cleaning,3
3245678704431,Lait nettoyant,9089,Gossypium Herbaceum Flower Extract,1,Cleaning,3
3245678704431,Lait nettoyant,234,Potassium Sorbate,1,Cleaning,3
3245678704448,Talc en poudre,299,Talc,1,Other,19
3245678704448,Talc en poudre,90,Fragrance,0,Other,19
3245678704479,Huile nourrissante de massage,8,Oil,1,Oils,18
3245678704479,Huile nourrissante de massage,339,Paraffinum Liquidum,1,Oils,18
